File Name,Timestamp (s),Pitch Value
audio47.webm,0.0,443220.5625
audio47.webm,0.5,440952.21875
audio47.webm,1.0,420413.46875
audio47.webm,1.5,401051.65625
audio47.webm,2.0,383202.59375
audio47.webm,2.5,371315.90625
audio47.webm,3.0,399992.25
audio47.webm,3.5,355298.96875
audio47.webm,4.0,416128.90625
audio47.webm,4.5,404980.90625
audio47.webm,5.0,374083.9375
audio47.webm,5.5,345628.28125
audio47.webm,6.0,383416.3125
audio47.webm,6.5,414011.90625
audio47.webm,7.0,384547.21875
audio47.webm,7.5,370525.34375
audio47.webm,8.0,429412.75
audio47.webm,8.5,403468.40625
audio1145.webm,,
audio1145.webm,0.0,405312.3125
audio1145.webm,0.5,398553.8125
audio1145.webm,1.0,407764.21875
audio1145.webm,1.5,381671.1875
audio1145.webm,2.0,374718.21875
audio1145.webm,2.5,355974.09375
audio1145.webm,3.0,362470.28125
audio1145.webm,3.5,398978.21875
audio1145.webm,4.0,352244.5
audio1145.webm,4.5,375701.65625
audio1145.webm,5.0,357418.125
audio1145.webm,5.5,408074.59375
audio1145.webm,6.0,371525.125
audio1145.webm,6.5,378958.6875
audio1145.webm,7.0,391650.96875
audio1145.webm,7.5,395462.46875
audio1145.webm,8.0,374262.46875
audio1145.webm,8.5,362239.1875
audio1145.webm,9.0,387747.65625
audio1145.webm,9.5,366318.15625
audio1145.webm,10.0,349899.15625
audio1145.webm,10.5,382091.53125
audio1145.webm,11.0,398445.9375
audio1145.webm,11.5,433277.90625
audio1145.webm,12.0,358304.21875
audio1145.webm,12.5,397693.65625
audio1145.webm,13.0,381319.09375
audio1145.webm,13.5,380385.71875
audio659.webm,,
audio659.webm,0.0,405696.90625
audio659.webm,0.5,394520.71875
audio659.webm,1.0,420099.65625
audio659.webm,1.5,414034.25
audio659.webm,2.0,397981.5
audio659.webm,2.5,377604.96875
audio659.webm,3.0,400085.125
audio659.webm,3.5,378917.5625
audio659.webm,4.0,397171.5
audio659.webm,4.5,372487.40625
audio659.webm,5.0,390758.21875
audio659.webm,5.5,387065.09375
audio659.webm,6.0,383288.90625
audio659.webm,6.5,362522.34375
audio659.webm,7.0,384494.78125
audio659.webm,7.5,420350.40625
audio659.webm,8.0,398500.59375
audio659.webm,8.5,407141.46875
audio659.webm,9.0,373630.71875
audio659.webm,9.5,359082.65625
audio659.webm,10.0,368165.5
audio659.webm,10.5,404885.03125
audio659.webm,11.0,364319.5625
audio659.webm,11.5,365798.5
audio659.webm,12.0,322380.84375
audio209.webm,,
audio209.webm,0.0,408097.53125
audio209.webm,0.5,381980.09375
audio209.webm,1.0,399426.53125
audio209.webm,1.5,396745.5625
audio209.webm,2.0,390177.46875
audio209.webm,2.5,369653.90625
audio209.webm,3.0,388048.53125
audio209.webm,3.5,388458.1875
audio209.webm,4.0,364208.6875
audio209.webm,4.5,381191.53125
audio209.webm,5.0,376355.9375
audio209.webm,5.5,412274.59375
audio209.webm,6.0,404062.375
audio209.webm,6.5,365586.90625
audio209.webm,7.0,366772.25
audio209.webm,7.5,391702.28125
audio209.webm,8.0,399462.21875
audio209.webm,8.5,414556.90625
audio209.webm,9.0,368741.4375
audio209.webm,9.5,325874.53125
audio209.webm,10.0,379437.90625
audio209.webm,10.5,379341.40625
audio209.webm,11.0,345033.71875
audio209.webm,11.5,334883.125
audio209.webm,12.0,364363.34375
audio209.webm,12.5,384262.34375
audio209.webm,13.0,412127.03125
audio209.webm,13.5,406783.15625
audio209.webm,14.0,417381.46875
audio209.webm,14.5,421494.71875
audio209.webm,15.0,377460.46875
audio209.webm,15.5,403317.90625
audio209.webm,16.0,357031.4375
audio1000.webm,,
audio1000.webm,0.0,342083.96875
audio1000.webm,0.5,427606.46875
audio1000.webm,1.0,395926.65625
audio1000.webm,1.5,421702.375
audio1000.webm,2.0,388658.625
audio1000.webm,2.5,379957.59375
audio1000.webm,3.0,408021.90625
audio1000.webm,3.5,393716.78125
audio1000.webm,4.0,406452.09375
audio1000.webm,4.5,431089.03125
audio1000.webm,5.0,393592.53125
audio1000.webm,5.5,398812.65625
audio1000.webm,6.0,388156.28125
audio1000.webm,6.5,350113.03125
audio1000.webm,7.0,382192.5625
audio1000.webm,7.5,376371.75
audio1000.webm,8.0,369909.78125
audio832(1).webm,,
audio832(1).webm,0.0,403537.46875
audio832(1).webm,0.5,420272.5625
audio832(1).webm,1.0,405045.46875
audio832(1).webm,1.5,399937.84375
audio832(1).webm,2.0,372587.53125
audio832(1).webm,2.5,393369.09375
audio832(1).webm,3.0,443690.71875
audio832(1).webm,3.5,428249.625
audio832(1).webm,4.0,438720.25
audio832(1).webm,4.5,361423.21875
audio832(1).webm,5.0,358186.0625
audio832(1).webm,5.5,330368.53125
audio832(1).webm,6.0,388939.46875
audio832(1).webm,6.5,403980.75
audio832(1).webm,7.0,415698.34375
audio832(1).webm,7.5,394589.03125
audio832(1).webm,8.0,432181.375
audio832(1).webm,8.5,443042.53125
audio832(1).webm,9.0,437119.71875
audio832(1).webm,9.5,419177.78125
audio832(1).webm,10.0,386272.40625
audio832(1).webm,10.5,435110.375
audio832(1).webm,11.0,378524.90625
audio832(1).webm,11.5,413411.53125
audio832(1).webm,12.0,371031.46875
audio832(1).webm,12.5,406938.71875
audio832(1).webm,13.0,445118.34375
audio832(1).webm,13.5,361949.59375
audio832(1).webm,14.0,364697.21875
audio832(1).webm,14.5,409730.09375
audio858.webm,,
audio858.webm,0.0,330416.875
audio858.webm,0.5,379488.625
audio858.webm,1.0,409335.625
audio858.webm,1.5,419782.84375
audio858.webm,2.0,417844.3125
audio858.webm,2.5,384649.28125
audio858.webm,3.0,446686.96875
audio858.webm,3.5,398852.21875
audio858.webm,4.0,410353.9375
audio858.webm,4.5,439703.96875
audio858.webm,5.0,441862.0625
audio858.webm,5.5,450001.34375
audio622.webm,,
audio622.webm,0.0,471317.4375
audio622.webm,0.5,393212.0625
audio622.webm,1.0,397358.875
audio622.webm,1.5,416173.53125
audio622.webm,2.0,393271.34375
audio622.webm,2.5,368225.34375
audio622.webm,3.0,381381.09375
audio622.webm,3.5,366846.28125
audio622.webm,4.0,369980.46875
audio622.webm,4.5,430540.5
audio622.webm,5.0,451214.28125
audio622.webm,5.5,399655.40625
audio622.webm,6.0,402707.75
audio622.webm,6.5,378718.59375
audio622.webm,7.0,377257.71875
audio622.webm,7.5,401430.53125
audio622.webm,8.0,394931.71875
audio622.webm,8.5,398556.0
audio622.webm,9.0,368210.28125
audio622.webm,9.5,447588.21875
audio622.webm,10.0,412979.75
audio622.webm,10.5,400760.71875
audio622.webm,11.0,356902.0
audio622.webm,11.5,366925.03125
audio622.webm,12.0,384549.53125
audio622.webm,12.5,371894.65625
audio622.webm,13.0,401602.53125
audio622.webm,13.5,395986.1875
audio788.webm,,
audio788.webm,0.0,388533.0
audio788.webm,0.5,430515.15625
audio788.webm,1.0,400846.46875
audio788.webm,1.5,375177.15625
audio788.webm,2.0,356024.71875
audio788.webm,2.5,403136.96875
audio788.webm,3.0,388519.75
audio788.webm,3.5,397119.46875
audio788.webm,4.0,403692.59375
audio788.webm,4.5,438020.75
audio788.webm,5.0,429524.125
audio788.webm,5.5,438264.34375
audio788.webm,6.0,405996.46875
audio788.webm,6.5,407609.28125
audio788.webm,7.0,391527.46875
audio788.webm,7.5,394182.875
audio788.webm,8.0,389916.78125
audio788.webm,8.5,398834.59375
audio788.webm,9.0,366836.59375
audio788.webm,9.5,362480.59375
audio272.webm,,
audio272.webm,0.0,367542.65625
audio272.webm,0.5,350940.65625
audio272.webm,1.0,403287.5625
audio272.webm,1.5,372955.875
audio272.webm,2.0,348339.65625
audio272.webm,2.5,376859.9375
audio272.webm,3.0,378235.71875
audio272.webm,3.5,351378.59375
audio272.webm,4.0,368298.96875
audio767.webm,,
audio767.webm,0.0,406955.21875
audio767.webm,0.5,415523.21875
audio767.webm,1.0,410751.71875
audio767.webm,1.5,362550.34375
audio767.webm,2.0,415700.46875
audio767.webm,2.5,358694.90625
audio767.webm,3.0,358027.0625
audio767.webm,3.5,401694.8125
audio767.webm,4.0,387037.03125
audio767.webm,4.5,406295.53125
audio767.webm,5.0,399492.3125
audio767.webm,5.5,404622.15625
audio767.webm,6.0,374216.5
audio767.webm,6.5,386603.15625
audio767.webm,7.0,395804.78125
audio767.webm,7.5,386024.84375
audio767.webm,8.0,387427.21875
audio767.webm,8.5,407153.9375
audio767.webm,9.0,381242.4375
audio767.webm,9.5,402455.59375
audio767.webm,10.0,397896.15625
audio767.webm,10.5,363820.25
audio767.webm,11.0,370893.71875
audio1094.webm,,
audio1094.webm,0.0,363861.65625
audio1094.webm,0.5,425803.1875
audio1094.webm,1.0,376442.15625
audio1094.webm,1.5,375637.1875
audio1094.webm,2.0,390189.65625
audio1094.webm,2.5,404429.28125
audio1094.webm,3.0,425926.90625
audio1094.webm,3.5,391242.0625
audio1094.webm,4.0,387109.09375
audio1094.webm,4.5,365285.65625
audio1094.webm,5.0,362165.71875
audio1094.webm,5.5,424744.53125
audio1094.webm,6.0,362209.59375
audio1094.webm,6.5,414762.25
audio1094.webm,7.0,409124.875
audio1094.webm,7.5,421676.96875
audio1094.webm,8.0,412539.46875
audio1094.webm,8.5,401470.84375
audio1094.webm,9.0,378966.53125
audio337.webm,,
audio337.webm,0.0,391772.8125
audio337.webm,0.5,425327.1875
audio337.webm,1.0,387249.03125
audio337.webm,1.5,373984.03125
audio337.webm,2.0,406171.5
audio337.webm,2.5,423100.1875
audio337.webm,3.0,424364.0625
audio337.webm,3.5,375306.84375
audio337.webm,4.0,395395.15625
audio337.webm,4.5,398230.84375
audio337.webm,5.0,390239.34375
audio337.webm,5.5,374326.90625
audio337.webm,6.0,406667.34375
audio337.webm,6.5,402463.5
audio337.webm,7.0,397620.0
audio337.webm,7.5,390595.96875
audio337.webm,8.0,362541.71875
audio337.webm,8.5,409563.40625
audio337.webm,9.0,381999.4375
audio337.webm,9.5,482135.0625
audio337.webm,10.0,456488.625
audio337.webm,10.5,381774.65625
audio337.webm,11.0,413757.375
audio419.webm,,
audio419.webm,0.0,407608.9375
audio419.webm,0.5,378185.78125
audio419.webm,1.0,379033.65625
audio419.webm,1.5,360260.5
audio419.webm,2.0,408905.34375
audio419.webm,2.5,430752.125
audio419.webm,3.0,389163.40625
audio419.webm,3.5,406402.40625
audio419.webm,4.0,408142.875
audio419.webm,4.5,415984.3125
audio419.webm,5.0,415087.15625
audio419.webm,5.5,416250.53125
audio419.webm,6.0,392841.875
audio274(1).webm,,
audio274(1).webm,0.0,425993.21875
audio274(1).webm,0.5,387790.96875
audio274(1).webm,1.0,413688.15625
audio274(1).webm,1.5,407574.375
audio274(1).webm,2.0,372572.625
audio274(1).webm,2.5,390516.09375
audio274(1).webm,3.0,424684.40625
audio274(1).webm,3.5,390464.34375
audio274(1).webm,4.0,389805.03125
audio274(1).webm,4.5,417167.6875
audio274(1).webm,5.0,379954.1875
audio274(1).webm,5.5,333502.71875
audio274(1).webm,6.0,354431.125
audio274(1).webm,6.5,384648.75
audio274(1).webm,7.0,382547.03125
audio274(1).webm,7.5,397788.90625
audio84.webm,,
audio84.webm,0.0,407499.96875
audio84.webm,0.5,401445.71875
audio84.webm,1.0,397163.71875
audio84.webm,1.5,368239.5625
audio84.webm,2.0,452601.28125
audio84.webm,2.5,414280.40625
audio84.webm,3.0,375570.15625
audio84.webm,3.5,424006.375
audio84.webm,4.0,399025.34375
audio84.webm,4.5,408511.09375
audio84.webm,5.0,428250.78125
audio84.webm,5.5,442479.125
audio84.webm,6.0,382591.90625
audio84.webm,6.5,385201.28125
audio84.webm,7.0,375029.96875
audio84.webm,7.5,388613.96875
audio84.webm,8.0,365767.9375
audio84.webm,8.5,357181.0625
audio225.webm,,
audio225.webm,0.0,421766.90625
audio225.webm,0.5,397728.5625
audio225.webm,1.0,413029.34375
audio225.webm,1.5,439642.4375
audio225.webm,2.0,417542.125
audio225.webm,2.5,406688.125
audio225.webm,3.0,387270.5625
audio225.webm,3.5,374505.21875
audio675.webm,,
audio675.webm,0.0,396732.6875
audio675.webm,0.5,413682.28125
audio675.webm,1.0,348997.84375
audio675.webm,1.5,417778.375
audio675.webm,2.0,372196.28125
audio675.webm,2.5,378966.78125
audio675.webm,3.0,403236.46875
audio675.webm,3.5,342407.0
audio675.webm,4.0,334879.84375
audio675.webm,4.5,383817.75
audio675.webm,5.0,389911.40625
audio675.webm,5.5,370063.03125
audio675.webm,6.0,375302.5625
audio675.webm,6.5,396642.28125
audio675.webm,7.0,345205.625
audio675.webm,7.5,364209.15625
audio675.webm,8.0,436368.375
audio675.webm,8.5,388166.125
audio675.webm,9.0,382748.375
audio1169.webm,,
audio1169.webm,0.0,432887.875
audio1169.webm,0.5,417171.34375
audio1169.webm,1.0,395682.90625
audio1169.webm,1.5,420876.375
audio1169.webm,2.0,383767.90625
audio1169.webm,2.5,416956.40625
audio1169.webm,3.0,416407.03125
audio1169.webm,3.5,370636.28125
audio1169.webm,4.0,414504.4375
audio1169.webm,4.5,436655.40625
audio1169.webm,5.0,425943.75
audio1169.webm,5.5,376516.5
audio1169.webm,6.0,388748.9375
audio1169.webm,6.5,378036.0625
audio1169.webm,7.0,387667.71875
audio1169.webm,7.5,376701.34375
audio1169.webm,8.0,379733.0625
audio1169.webm,8.5,401989.40625
audio1169.webm,9.0,366014.53125
audio1169.webm,9.5,405216.15625
audio1169.webm,10.0,394702.625
audio1169.webm,10.5,417925.40625
audio1169.webm,11.0,356446.875
audio1169.webm,11.5,397921.21875
audio1169.webm,12.0,408423.96875
audio360.webm,,
audio360.webm,0.0,441184.53125
audio360.webm,0.5,393880.0
audio360.webm,1.0,400294.96875
audio360.webm,1.5,461864.84375
audio360.webm,2.0,431824.71875
audio360.webm,2.5,420994.65625
audio360.webm,3.0,383682.03125
audio360.webm,3.5,373447.71875
audio360.webm,4.0,394256.59375
audio360.webm,4.5,382307.0
audio360.webm,5.0,379501.65625
audio360.webm,5.5,399652.03125
audio360.webm,6.0,416683.34375
audio360.webm,6.5,387737.71875
audio360.webm,7.0,356739.34375
audio360.webm,7.5,367227.21875
audio360.webm,8.0,404098.09375
audio360.webm,8.5,455989.875
audio360.webm,9.0,410921.96875
audio730.webm,,
audio730.webm,0.0,365325.21875
audio730.webm,0.5,380629.09375
audio730.webm,1.0,416491.84375
audio730.webm,1.5,416440.59375
audio730.webm,2.0,372281.6875
audio730.webm,2.5,376817.71875
audio730.webm,3.0,400069.65625
audio730.webm,3.5,425615.96875
audio730.webm,4.0,389723.6875
audio730.webm,4.5,401515.71875
audio730.webm,5.0,385188.65625
audio730.webm,5.5,378940.28125
audio730.webm,6.0,341250.75
audio730.webm,6.5,381286.15625
audio730.webm,7.0,401001.53125
audio730.webm,7.5,344840.90625
audio730.webm,8.0,389037.0
audio730.webm,8.5,386075.75
audio730.webm,9.0,377898.3125
audio730.webm,9.5,375280.28125
audio730.webm,10.0,406814.09375
audio730.webm,10.5,357634.8125
audio730.webm,11.0,353711.71875
audio730.webm,11.5,393459.9375
audio730.webm,12.0,423830.28125
audio92.webm,,
audio92.webm,0.0,416519.8125
audio92.webm,0.5,444631.59375
audio92.webm,1.0,429744.53125
audio92.webm,1.5,427338.3125
audio92.webm,2.0,380888.84375
audio92.webm,2.5,386728.78125
audio92.webm,3.0,362434.3125
audio92.webm,3.5,379332.34375
audio92.webm,4.0,380833.96875
audio92.webm,4.5,420591.96875
audio170(1).webm,,
audio170(1).webm,0.0,414655.65625
audio170(1).webm,0.5,378001.09375
audio170(1).webm,1.0,375638.34375
audio170(1).webm,1.5,380018.40625
audio170(1).webm,2.0,384212.28125
audio170(1).webm,2.5,411759.125
audio170(1).webm,3.0,395331.34375
audio170(1).webm,3.5,436264.28125
audio170(1).webm,4.0,401139.71875
audio170(1).webm,4.5,370854.65625
audio170(1).webm,5.0,410211.21875
audio170(1).webm,5.5,379683.90625
audio819.webm,,
audio819.webm,0.0,399593.6875
audio819.webm,0.5,408983.78125
audio819.webm,1.0,403166.59375
audio819.webm,1.5,420969.5625
audio819.webm,2.0,368298.46875
audio819.webm,2.5,386999.21875
audio819.webm,3.0,367275.96875
audio819.webm,3.5,395112.875
audio819.webm,4.0,401290.90625
audio819.webm,4.5,395852.28125
audio819.webm,5.0,441506.40625
audio819.webm,5.5,433062.25
audio819.webm,6.0,440418.71875
audio819.webm,6.5,412115.34375
audio819.webm,7.0,376065.09375
audio819.webm,7.5,419783.46875
audio399.webm,,
audio399.webm,0.0,424653.78125
audio399.webm,0.5,403639.28125
audio399.webm,1.0,363242.8125
audio399.webm,1.5,363675.28125
audio399.webm,2.0,397317.15625
audio399.webm,2.5,358548.125
audio399.webm,3.0,363842.40625
audio399.webm,3.5,385585.65625
audio399.webm,4.0,404504.78125
audio399.webm,4.5,373945.875
audio399.webm,5.0,374558.8125
audio399.webm,5.5,354960.84375
audio399.webm,6.0,382604.625
audio399.webm,6.5,416756.59375
audio399.webm,7.0,392303.28125
audio399.webm,7.5,402435.03125
audio399.webm,8.0,398743.1875
audio399.webm,8.5,376740.0625
audio399.webm,9.0,403340.71875
audio399.webm,9.5,362096.625
audio399.webm,10.0,420141.46875
audio663.webm,,
audio663.webm,0.0,426089.90625
audio663.webm,0.5,409770.34375
audio663.webm,1.0,369961.1875
audio663.webm,1.5,371666.8125
audio663.webm,2.0,396294.0625
audio663.webm,2.5,392794.5625
audio663.webm,3.0,407714.5
audio663.webm,3.5,428604.28125
audio663.webm,4.0,364226.15625
audio663.webm,4.5,422273.46875
audio663.webm,5.0,401624.6875
audio663.webm,5.5,389796.21875
audio233.webm,,
audio233.webm,0.0,381697.34375
audio233.webm,0.5,389088.40625
audio233.webm,1.0,379021.25
audio233.webm,1.5,412358.75
audio233.webm,2.0,375857.15625
audio233.webm,2.5,378011.34375
audio233.webm,3.0,392216.03125
audio233.webm,3.5,386401.28125
audio233.webm,4.0,398202.21875
audio233.webm,4.5,377668.84375
audio233.webm,5.0,384200.25
audio233.webm,5.5,373941.46875
audio233.webm,6.0,393235.0625
audio233.webm,6.5,394585.09375
audio233.webm,7.0,400839.09375
audio233.webm,7.5,375816.21875
audio233.webm,8.0,367992.09375
audio233.webm,8.5,381327.46875
audio233.webm,9.0,396858.5
audio233.webm,9.5,377791.75
audio233.webm,10.0,356270.65625
audio233.webm,10.5,381058.15625
audio233.webm,11.0,407899.375
audio233.webm,11.5,368660.15625
audio233.webm,12.0,387920.03125
audio233.webm,12.5,402067.875
audio233.webm,13.0,418484.3125
audio233.webm,13.5,369715.09375
audio233.webm,14.0,404667.4375
audio233.webm,14.5,432462.53125
audio233.webm,15.0,416291.90625
audio726.webm,,
audio726.webm,0.0,403836.65625
audio726.webm,0.5,405270.3125
audio726.webm,1.0,429655.0625
audio726.webm,1.5,389646.46875
audio726.webm,2.0,343694.96875
audio726.webm,2.5,391102.1875
audio726.webm,3.0,367773.71875
audio726.webm,3.5,382291.1875
audio726.webm,4.0,410687.84375
audio726.webm,4.5,465575.25
audio726.webm,5.0,436087.09375
audio726.webm,5.5,381871.34375
audio726.webm,6.0,407396.03125
audio726.webm,6.5,437530.65625
audio726.webm,7.0,420854.4375
audio726.webm,7.5,383816.65625
audio726.webm,8.0,420807.4375
audio726.webm,8.5,407724.625
audio726.webm,9.0,380717.03125
audio726.webm,9.5,354698.40625
audio726.webm,10.0,412011.28125
audio726.webm,10.5,343265.8125
audio726.webm,11.0,387122.59375
audio726.webm,11.5,413721.78125
audio726.webm,12.0,386376.46875
audio726.webm,12.5,354001.53125
audio726.webm,13.0,405250.75
audio376.webm,,
audio376.webm,0.0,371073.15625
audio376.webm,0.5,362318.46875
audio376.webm,1.0,358414.59375
audio376.webm,1.5,399590.84375
audio376.webm,2.0,431206.03125
audio376.webm,2.5,426777.0625
audio376.webm,3.0,397028.65625
audio376.webm,3.5,406924.8125
audio376.webm,4.0,415111.09375
audio376.webm,4.5,405717.90625
audio376.webm,5.0,368526.78125
audio376.webm,5.5,382127.3125
audio376.webm,6.0,384515.9375
audio376.webm,6.5,392092.28125
audio376.webm,7.0,353321.15625
audio453(1).webm,,
audio453(1).webm,0.0,429703.125
audio453(1).webm,0.5,402490.03125
audio453(1).webm,1.0,426542.53125
audio453(1).webm,1.5,374599.78125
audio453(1).webm,2.0,370351.71875
audio453(1).webm,2.5,396989.21875
audio453(1).webm,3.0,379783.375
audio453(1).webm,3.5,397109.96875
audio453(1).webm,4.0,413248.46875
